id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,referee,stadium,capacity,public,date,time,country,round,penaltis
dUjxCDrQ,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,1,Wilton Sampaio (Bra),Maracanã (Rio de Janeiro),78838.0,68097.0,19/10/2022,21:45,BRASIL,COPA DO BRASIL - FINAL,6 - 5
bqYYCgTJ,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,0,,,,,12/10/2022,21:45,BRASIL,COPA DO BRASIL - FINAL,
jBMvsfN1,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,3,0,Anderson Daronco (Bra),Neo Química Arena (São Paulo),49205.0,,15/09/2022,20:00,BRASIL,COPA DO BRASIL - SEMIFINAIS,
YZoPl6t8,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,1,0,,,,,14/09/2022,21:45,BRASIL,COPA DO BRASIL - SEMIFINAIS,
U1LrtEx8,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,1,3,,,,,24/08/2022,21:30,BRASIL,COPA DO BRASIL - SEMIFINAIS,
roNzrz8e,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,2,,,,,24/08/2022,19:30,BRASIL,COPA DO BRASIL - SEMIFINAIS,
hWK1UXIr,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,2,2,,,,,18/08/2022,21:00,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
URCCnXvR,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,1,Raphael Claus (Bra),Ligga Arena (Curitiba),42372.0,,17/08/2022,21:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
xKf5lgAE,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,4,1,B. Arleu (Bra),Neo Química Arena (São Paulo),49205.0,,17/08/2022,21:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
MBCIQkI7,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,2,2,Wilton Sampaio (Bra),Maracanã (Rio de Janeiro),78838.0,,17/08/2022,20:00,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
rLDERV21,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,1,Raphael Claus (Bra),Castelão (Fortaleza),60326.0,,28/07/2022,20:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
jNYZYDAR,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,1,0,Wilton Sampaio (Bra),Estádio do MorumBIS (São Paulo),77011.0,,28/07/2022,20:00,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
bTe1kZf8,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,0,,,,,27/07/2022,21:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
Wtf9mDPK,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,0,0,,,,,27/07/2022,21:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
84zw1VQQ,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,0,2,,,,,14/07/2022,21:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
dnOR3Xt8,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,2,2,Leandro Vuaden (Bra),Allianz Parque (São Paulo),43713.0,41361.0,14/07/2022,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,3 - 4
vBgsdLN1,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,2,0,Wilton Sampaio (Bra),Maracanã (Rio de Janeiro),78838.0,68747.0,13/07/2022,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
K0No7oW2,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,1,0,,Vila Belmiro (Santos),16068.0,,13/07/2022,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
tGBf5P0F,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,0,,,,,13/07/2022,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
SlH9e9ll,Goiás,https://static.flashscore.com/res/image/data/xd3edbeM-G2OQQubE.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,0,3,,,,,13/07/2022,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
6ceZcsgk,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,3,,,,,12/07/2022,21:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
hfVaqrvd,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,2,1,,,,,12/07/2022,20:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
UDyZ1BBK,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,3,0,,,,,30/06/2022,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
hEcoeuw8,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,0,,,,,23/06/2022,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
lM0UbNwq,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,2,1,,,,,23/06/2022,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
plfwc18e,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,2,1,Luiz Flávio (Bra),Mineirão (Belo Horizonte),61927.0,53953.0,22/06/2022,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
